,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
hsa-miR-10399-3p,-0.002410137844718192,-0.014150332944975186,0.05511415137092135,0.2114359122780931,-0.7793239846524965,-0.0014524322981264346,-0.03612340869009585,0.008619886186836243,0.005373507237786035,0.08088859105354287,0.0005418141970721071,-0.0958150044144485,-0.04557831369610279
hsa-miR-103a-3p,0.002865591257046837,-0.11532187877459231,0.021163174576396347,0.05472550834892489,0.9339118180941829,-0.0017776632860535002,-0.09758607382921061,0.023886773579829327,-0.12506986640435072,-0.012618058857105194,-0.0050529421772095625,-0.03726192665391943,-0.006138157405134131
hsa-miR-106a-5p,-0.10573812323457264,-0.25747425922525136,0.15685986778268143,0.30227030863727367,0.49025831757940685,-0.0006095841505654272,0.02974745448609169,-0.01460574413601359,0.035180441532854684,0.036202532013319605,-0.010939048447489498,-0.056926657273607996,0.029296116230243845
hsa-miR-106b-3p,-0.0035376444491643454,-0.0191484915023861,0.05261161204682718,0.034058135861875366,0.9715965849010967,-0.029988007297263263,-0.01850030235111472,0.007251321334560047,-0.014433050160668643,-0.05081565545411841,-0.013277814901299062,-0.02348298620535483,0.04223163275758024
hsa-miR-106b-5p,-0.15815121487763473,-0.27397183800348446,0.06874714891868844,0.23987082012585645,0.565716834868949,-0.039520611661244,0.03176527073632707,1.7801823390790884e-05,-0.10257762972429169,0.01857142536231286,0.008518999075600745,-0.0698692893920028,0.052784010386298305
hsa-miR-107,0.0019856287869924466,-0.10793859147635115,0.02304565978900834,0.06832124142124113,0.9386326198547621,-0.003204060008166567,-0.10533908749328534,0.02089852360543849,-0.14791294386974224,-0.004605794760957469,-0.007431674435021613,-0.021641378572751748,-0.009893286002596422
hsa-miR-10a-3p,0.0033594694412694857,-0.0008220365135323472,-0.12789800903529067,-0.07892723341750017,0.6728142804837524,0.009723225712430414,-0.060323655993188584,0.004470262449906673,-0.031191988631614438,-0.0421720198293874,0.05531631254790096,-0.022604439873454226,-0.009514037575011142
hsa-miR-10a-5p,0.04887473596605461,0.006288552472786958,-0.03589268979858991,-0.015659578321436534,0.9737206528310993,-0.01064478700581103,-0.10610841418270413,0.009989905336369582,-0.011771855208025029,-0.03175644258833206,-0.0035589423115162987,-0.005663868348333629,0.0007235249392072036
hsa-miR-10b-3p,0.0013848314074069892,0.03655527397398273,0.004545804133498087,0.045770312171562966,-0.005528544753443309,-0.0037136801442942684,-0.05201120510505492,3.021792609343977e-05,-0.018190440875742696,-0.001985231200877526,0.01387024280073873,0.001845076796118483,0.10234975389531216
hsa-miR-10b-5p,0.027541302333148422,0.0012431966034070702,0.0064999745622819115,0.002275659223411997,1.0113719741605267,-0.018000285924102896,-0.04769913780206517,0.00031684906341721697,-0.013874105769123872,-0.05976728104272322,-0.017246681775096324,-0.0036910938968779464,0.036605721785939564
hsa-miR-1180-3p,0.04857746296901269,-0.1046161681748871,-0.004307655091626948,-0.03212575025612936,-0.7193087148059839,0.008464496025669337,-0.0018977844168145406,0.0010890913143394296,-0.00386298053088201,0.004750464593950521,0.004922036859926451,-0.030490141956156444,-0.06354251602272605
hsa-miR-12136,-0.10727022739205905,-0.006219424495602929,0.09286383475039385,0.08122042331015683,-0.865541633597895,0.004975919323805919,-0.04150123776901948,-0.005365684673878792,0.17379415490885405,-0.011644813835555044,-0.002238084221401963,-0.014899637620848128,-0.15608521325747746
hsa-miR-124-3p,-0.00366250197693928,-0.008680422756097372,-0.005755369829555658,0.17209947481911442,-0.8425475679298303,0.013998258394232677,-0.010761535114930493,-0.010918005396588187,0.19994272012403405,0.09684532595344572,-0.015527500182022652,0.007829678953581673,-0.011352123533850199
hsa-miR-1247-5p,0.182073469991294,0.0500367080639691,-0.17150085233768025,-0.029230863542519855,0.5058692195049985,0.04869308563759899,-0.1647708417575102,0.015683790370077503,-0.2194841280619077,0.007649779147443701,-0.007054295403225092,-0.03397238726392637,0.03239545785559555
hsa-miR-1248,-0.07806227400122344,0.002694146606372268,-0.00842563464345612,0.06718268148233628,-0.7461780146179161,0.013925295523176388,0.004298331496715264,-0.004949049593299036,0.03041513540212528,0.014563498816215643,0.0075205356691891555,-0.00323325788953107,-0.03789956769875819
hsa-miR-1249-3p,-0.008986390682895268,0.0031829795499307098,0.08564443913290341,0.006415701540248473,0.44503990092541645,0.009394185881539096,-0.04967516229429995,-0.012669973672869804,0.05147304109120111,-0.04683307468114025,-0.015187982572123308,0.034471948020520636,-0.015006326097768998
