,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
COLQ,0.22229888055553046,0.03164773143975312,-0.06860384577815126,0.4137750386311702,0.3603040914128986,0.0037587044876145363,0.13718608373686417,-0.03920830663670381,0.11709047944853024,-0.02657269665350096,0.005980201513257281,0.12762561091201688,0.011956861786880657
COMMD1,0.010852636775599644,0.26262939490624715,0.003054687071687434,-0.36516908176603335,-0.016756237883896605,0.0008218446498317089,0.19415030144262146,0.006258203265860207,-0.7286473243392998,0.1112115337131493,-0.05721105442829234,0.16386335964804122,0.025425349304120458
COMMD10,0.014635494424184908,-0.10368650909876634,0.03694252646364465,0.009704189221087093,-0.7312437616605706,0.03904421320289509,0.0474509415348525,-0.02194558984800621,0.01376673270759145,-0.0161443044561955,-0.01588381040575521,-0.08737376449341612,-0.0028863707136027096
COMMD2,-0.050508251929652505,0.3092326655503916,0.0032946312202431728,-0.15871756368163425,-0.6095555047234688,-0.007641357043934568,0.31989640773318345,-0.015689570952791457,0.12191665860129669,0.004249251724434458,-0.0338251976191712,-0.06832481211004594,0.034252914090599565
COMMD3,0.016041899802584438,-0.007956908073258929,-0.008614198306644725,-0.16722388621595866,-0.11969822277880694,0.24690063109584512,-0.08182104510782914,-0.3642901922679669,-0.9067736380860933,-0.03305731931808888,0.0024346569849147265,0.07511717004485355,0.07410083380663107
COMMD3-BMI1,-0.06517541133044805,0.021261582404960806,-0.10816665090562107,-0.012772409138575238,-0.41922571417848836,0.01383579680377668,0.0013335973864049134,-0.022740011371701646,0.008404449889589083,0.007347801638396322,-0.005134328958244083,-0.03367815559032736,0.02459563540118845
COMMD4,-0.18005259537377882,-0.02706276800210224,0.0553045127381725,-0.2445177520336952,0.3611935428264049,-0.2880670590589933,0.26977660996702885,0.2485860373408551,-0.7653293431056694,-0.02598540651874678,0.054407991246835624,0.0021885999842970886,0.33930051170974096
COMMD5,-0.03523253170094491,0.13678528638308401,0.0023148800001531206,-0.023966096840890776,0.584336696244922,-0.00028363429410691726,-0.0005653188408973911,-0.22934045212032825,-0.8289717562205393,-0.011977416880845993,-0.04445150834090483,-0.019554318806008438,-0.00788077997892891
COMMD6,0.058084143582561795,0.29738735974163516,-0.06536146817886891,-0.2589688529769807,-0.21780727989661824,0.10531602695862695,0.01002022111587003,-0.3610993729494584,-0.6186069056515658,-0.0033449303424014296,-0.054459649252765585,0.007137352646611607,0.014314604979287148
COMMD7,-0.09923297430152758,-0.03549105682917852,-0.07452364868388432,-0.18914218911951117,0.18641610515937607,0.22382203840675097,-0.03134043692434838,-0.36613951901269803,-0.2502999835214184,0.375366551913645,-0.00827781934413126,-0.0612522526619327,0.02210958820840953
COMMD8,-0.09511188857665265,0.07618526130468034,0.16286045437793065,-0.08700940999210208,-0.6413974790175273,-0.00017340334604810747,0.19178843427830078,-0.19945850453090094,-0.7987178098600046,0.031095210931627492,-0.009972921401987841,0.004472666951428898,0.01026726820091757
COMMD9,0.1179825883934255,-0.0059292212464400074,0.2557814875070734,-0.3203729430774627,0.023351963584913565,0.08926435945305243,0.19747090513327628,0.04150024038643392,-0.5098924747226455,-0.022928943862736296,-0.05854844618228295,-0.038044066583667296,0.06153428849322926
COMP,0.20248293782462462,0.3897238498112579,-0.15687442104880908,-0.2779211035851853,0.5152580175638531,-0.00010817025010693259,-0.21614451469469476,0.00024172331708048982,0.07028442461325556,0.022823057788218512,0.10539207955504631,-0.10767065850477663,0.09923342235990007
COMT,-0.18443767969527236,0.05828163588384805,0.21295869162098113,-0.29715796614426715,0.4572066267201682,0.08166184933954324,-0.007036068384965116,-0.028863121576766626,-0.11413390991720465,0.47253127436549125,-0.060670213975579514,0.31111050071030893,0.08204574048787587
COMTD1,0.04214583767569823,-0.47133438344137546,0.00900133966599248,-0.2916520514446495,0.4882847046779464,0.02979316725898648,0.06906086781266416,0.08133149571601195,-0.3104789851864069,-0.014337611373592749,-0.01732459231688928,0.012529581782985764,0.1008214474700729
COP1,-0.10935823657708581,-0.10977897199482244,-0.1699578453774334,0.21496247593734158,-0.3170877292205509,-0.2636729463869459,-0.5106368361432553,-0.0006178238273021987,0.05745474541323899,-0.3958751217606176,-0.003501642103835236,0.005594145874240185,0.5174579562435768
COPA,-0.22932841912369148,-0.0022366454792615053,0.009637289622925259,-0.003913841220741964,-0.3958694393493585,-0.2684205073191744,-0.3478694219027411,0.014578580215063535,0.243119598344934,-0.26944292982250456,-0.003942015735508797,-0.09108577368647779,0.5043075675756394
COPB1,-0.21872841855896116,0.1573221466397856,0.14806958141200308,-0.22971198151324349,-0.6257930986506217,-0.049986287329134814,-0.10729419855367776,0.12889979468852783,-0.2294598878246753,-0.02439593227077748,-0.002569547712620888,-0.511623939742598,0.009452184628639667
COPB2,-0.1691191082544544,0.012435197398380164,0.111859030106619,-0.38064381438790384,-0.5555365885577895,-0.026274659498791274,-0.017920360590511355,-0.0028189905887650826,0.0052603519684813445,-0.044313801981915556,0.007029879759931963,-0.382606849855388,0.15336829290184795
COPE,-0.14819641750418172,-0.00118118163921747,0.23482710495563514,-0.16766243904381167,0.6766622521450042,-0.007608319376479908,-0.006902684381405207,-0.07849638579223096,-0.5912325447447501,0.08432403373650507,-0.10748047697331577,-0.0266937692379168,0.0027715477069259527
COPG1,-0.27741301418267283,0.011905754949175212,0.09355505434603537,-0.3327309358266818,-0.008133274341608472,-0.0489170699936593,-0.03098778291597006,0.17620877059170398,0.016472085173453253,-0.01117768455716605,0.019954381946074254,-0.14111297948030696,0.03917727837278301
COPG2,-0.003703455255038228,-0.011755574181627076,-0.0005168310914457845,-0.14523196476108413,-0.016565198989059136,0.10064595691827843,0.18111754611280861,-0.032113322712403504,0.04429551379756765,0.03026352355039985,0.00011075801134989939,0.0424954200236915,-0.022147266971003728
COPG2IT1,0.1961499447910349,-0.004788893883561742,-0.2978107446031514,-0.0032636359876801746,-0.025436643112986358,0.07779459953013441,0.3748688067252698,-0.2773295089117856,0.5519017401434836,0.051369779712566926,0.04352794491540705,0.04084077730709758,-0.23202203920792455
COPRS,-0.02339884252671683,0.17060688535659524,0.045060203487963926,-0.32597977382350923,-0.30217918216507217,-0.01650665524584149,0.22587349188735154,-0.002252064893808215,-0.8674012113746553,0.01541845176985362,0.0016962261665057106,-0.02575794427546691,0.02685240302209795
COPS2,-0.0418727077506268,0.170116504791595,0.005195214845850442,-0.1346704894644581,-0.6335533462482777,0.003044581812478697,0.08552263784260526,0.29163202173657193,0.12174305785089296,0.006657312168237729,0.049818347839780175,0.1984782167805735,0.5273706110160618
COPS3,0.014024537375866626,0.0036738375235680887,0.23020180673818966,-0.0063177058576660535,-0.15750484522430044,-0.009317048243909373,0.4202809664539651,-0.3135045454388708,-0.5826547195872324,-0.03049553231478994,-0.1584378529274209,-0.0065534212352767775,0.31617925091964166
COPS4,-0.004116541566243774,0.20329835671183924,0.053333902247703964,-0.1474037868122262,-0.3821720833293817,0.004383310464466959,-0.00556735866371995,0.012019590946196833,-0.8255330438121005,0.01441458831340991,-0.0274375216779152,0.5629682446811691,-0.004202896722174365
COPS5,-0.22441106696470697,0.01410989263373768,-0.0009753803414916432,-0.17062901595896576,-0.1636779129803092,0.019362199918961286,0.05831550296166168,-0.08994926635367444,-0.6462885695737123,0.022937947675501055,-0.018950529967571433,0.06562820504876182,-0.009133063601862708
COPS6,-0.18310054890344646,-0.013776895413494273,0.007410025797912337,0.004022466653719937,0.3618112530131225,0.10880256229568731,0.2504742662320456,-0.040446454792087985,-0.058091969802690276,0.015426083269801204,0.0024839616292376436,-0.043972498787219226,0.10234047650942381
COPS7A,-0.14464901612396872,0.20814004470732753,0.14072652874265706,-0.13675426725204268,0.2503852365424775,0.24703275026867155,0.16023939656762057,-0.13730347877664664,0.019566009977922065,0.4590195217453756,-0.030255175162580323,0.19021256484549648,0.722230747681016
COPS7B,-0.18280832498062807,0.023213559599979092,-0.013999230602811476,0.0688896188155089,0.2178616304514117,0.024120707235156604,0.07280860861563669,0.25542145814332173,0.5500510986506771,0.039633839466650764,0.02076940684117132,0.008489655493775781,-0.0027843820547017867
COPS8,-0.02803957087927634,0.48603097620692626,0.11944949593173135,-0.24995234260621343,-0.3670886418597078,-0.00693879596046415,-0.018800886177545696,0.015957355590267775,-0.27408743872681024,0.034849997203460575,-0.01345330695167995,0.13453200058426296,0.03494311356927724
COPS9,0.008925736816194532,0.16887588662512507,-0.004868169957126275,-0.31365078218383746,0.12656349405481807,0.009587563234980055,-0.005179967427678943,-0.05995971865656785,-0.8214340028613026,-0.041142078823364084,-0.0018497165187633328,0.035734633923626136,0.09858237918911347
COPZ1,-0.2802373749293449,-0.06158153986527095,0.04614960594984496,-0.17459665897048265,-0.32861028197199715,0.25876889032504874,-0.09890449549436431,-0.026143614192761226,-0.16010016604594943,0.017123631111462426,-0.02984894530767378,-0.37373446272028593,0.11496832416612558
COPZ2,0.23095547803889951,0.5422359385069523,-0.011316851585263887,-0.3056348271187614,0.09872677718799695,0.019214455868490812,-0.14109748755591342,-0.008047258590290852,-0.30181342077697043,0.02303557580399473,-0.0033872579064585188,-0.03491585381389391,0.11596246415594824
COQ10A,0.28474970564560537,-0.029234227941082262,-0.003351470900517639,-0.18833259798735622,0.18183991950035014,-0.002735192946459958,0.28347253501976094,-0.025531418495177958,-0.6493055945604801,-0.1607103811802142,-0.0064847005145740755,-0.19589136074871313,0.01782614459189567
COQ10B,-0.11781919337576888,0.21914173664227646,0.02571198888854019,0.004492452374487474,-0.5211376172782234,-0.08726167769870738,-0.4376031594229387,0.01654373151027785,-0.12861443936858222,0.029005292228187804,-0.004428400593477897,-0.23455881615676244,0.039566531379147334
COQ2,-0.12145895142634117,0.020089357407780794,0.24484373746814703,0.01832853612496068,-0.24495302352033543,0.0030008628157964148,0.007101170237763455,0.03556068484477052,-0.7395626313408616,-0.15214256189180647,-0.007988944023564093,0.28941830356126746,-0.3631605929701687
COQ3,-0.13365809961709574,-0.047100136927235685,-0.00014200490330630374,-0.01414833139823507,-0.21421754600906795,0.006172751071777137,0.32686911398292917,-0.03791754954794317,-0.48224789445192806,0.01713172734197055,0.0021453321172276796,-0.37794659199668024,0.04140080012630772
COQ4,-0.0004733109221443981,-0.30280783381161847,0.006368721774623562,-0.1864877554325821,0.4800732322027291,-0.23853271167270795,0.07987915833032858,-0.05590205051084682,-0.5876034984891413,-0.07898652183212343,0.0027578897160398137,-0.19859312380410338,-0.19468869362258906
COQ5,-0.01688208618620525,0.0016644857506165926,0.046150858727084784,-0.04228118769645327,-0.40066438292599954,0.116665701906248,0.31643478819827037,-0.037385358397133424,-0.7480561176561086,0.005544061531080252,0.002851375551909929,0.025513267004410776,0.04520634199771586
COQ6,-0.00390157984486387,0.00155881691558775,-0.0649260620453165,0.01752598521895986,0.3780112803909197,0.16924074677858297,0.3084437792680452,0.009295840191099676,-0.7804053220734494,0.047556370526094585,0.03331256885687907,0.16386578790180947,-0.00037418172877545964
COQ7,0.016916204330091934,-0.15683840913357944,-0.06961705101013162,-0.2919167933396181,-0.45198146940717526,0.002679615019201352,-0.035611215413205374,0.20757263849151264,-0.1994441176585267,0.31162827810005145,-0.006389746818508588,-0.0678396972794781,0.01692119548372246
COQ8A,0.18266034950134077,-0.5497009423515674,-0.06885713427803097,-0.024282832150499183,-0.007492789574061913,-0.1403064305827193,-0.001613238823695579,-0.003854426334607173,-0.09150632269019064,-0.07215685493973002,0.014715067388975232,-0.034941919483672035,0.12286042552104368
COQ8B,-0.09068660925133674,-0.07395744006839679,-0.05458568850394928,-0.16481347869683974,0.46065487450449905,-0.0031768088447227593,0.0726689468166806,0.005471523016731177,0.013850365787557625,0.04580713358626753,0.10344811317149671,-0.01146465860225813,-0.07211005672556046
COQ9,-0.1447418074926877,-0.30963833795804924,0.023249231826059084,-0.014539246729527687,0.014709371711084109,-0.011684676022740441,-0.18952964646343,0.04349651964694999,-0.8602232391636356,0.48238018703624586,0.009886799729824716,-0.163179991963059,-0.002287282165793891
CORIN,0.19676197131534126,0.3662986253142213,-0.22893536775616663,-0.4807447306891845,0.004555429366618717,-0.07641931206233597,-0.296008953386001,0.02352734443163485,-0.010555503741981088,0.11787138205681609,0.08135320197222783,-0.2050553202193063,0.005708440889129312
CORO1A,0.20259181141389332,-0.005081488925337442,0.2523864156464094,0.6848240842029396,0.3522483141074579,0.07238493813669078,0.0033061854224661438,-0.0002701785787278037,-0.23784117191091186,0.01386902241169904,-0.026745719048351727,0.044348095730223205,0.03715185079682688
CORO1B,-0.1997339043814989,-0.13622609278359307,0.07806312118197899,-0.0693255310482075,0.5858054404351278,0.2178169942319983,-0.04999619923839971,-0.3532882446966864,-0.4841300885988028,-0.07230283138949306,0.045050250427075215,-0.022033124387642506,-0.10133485278186727
CORO1C,-0.21214617318535356,0.3640540422552643,0.2901955097493574,-0.004491693980351897,0.1506340397910229,0.35374733060553704,-0.03557003028932634,0.004620439380477937,0.011701795004685786,-0.01031713598805018,0.013113374775445342,-0.33635704540252487,-0.005641653491378101
CORO2A,-0.00668608102639793,-0.014405443894162635,-0.1616277495428909,-0.010094784452569765,-0.0008560043521621579,-0.12649259958174325,-0.2925523831088145,0.32181059351780084,0.008803626540562994,0.008743274279959752,0.010110370127268524,-0.2495519507406938,-0.03005547465474712
CORO2B,0.31182692791942823,0.11072744778230291,-0.006276887716722612,0.026892203905993447,0.358789721700411,0.0524602730098836,0.05716038384619585,-0.10998249256502163,0.3609466714008128,0.009648161040090919,-0.004144244401367387,-0.06621968589549405,0.2616897337401016
CORO6,0.0331521434983016,0.3717691080718046,0.031703091221286624,-0.027843900289481607,0.5153850806316886,-0.013096853164467601,0.027429966846528476,0.00973563411714957,0.008809209858800677,-0.04416253207301558,0.0032527410841596566,0.009617260965382875,0.034941954823528805
CORO7,0.10393646000366931,-0.0023044313054883295,0.13084332891183023,0.35380993507374936,0.7852364591239556,-0.005039564053943428,-0.20392600252278567,-0.010086673185401566,-0.02927118892192868,0.08938255179522721,-0.021809293144647246,-0.018523593855227033,-0.004042105929019841
CORO7-PAM16,-0.0002256247377474158,0.031205347774316772,0.043700907405130184,-0.014884963993340728,0.04897649499869339,0.04445853374249383,-0.007091712299383732,-0.0038049439025005655,-0.05635105498767571,-0.010949332778542601,0.056045833711176635,-0.00271204187295742,-0.012634239909543196
CORT,0.12523408399042724,-0.017445214862372615,-0.1374827378290794,0.0015977527504911803,0.15593825855806798,0.010463856753127495,0.12077373714784267,0.007235763353335585,-0.022328018858505886,-0.007710762101553647,-0.007319920931229776,-0.34806382340484776,-0.04157183133837522
COTL1,-0.04997382088136588,-0.026468726050422633,0.19955960405543766,0.4463043981555644,-0.000655898400116412,0.3268502643528006,-0.056121202026260364,0.10245337108805251,-0.1788489134390696,0.30234461814432895,0.021813754231634928,-0.023990909625126438,-0.006214507079300402
COX10,0.029603258136770685,-0.157293887444028,0.08686048831319054,0.06270017752109433,0.002658442114897879,-0.008723539192101337,0.12819261661766287,-0.2342537243021998,-0.3121448355890124,-0.1467641727245787,-0.013105640721082515,-0.018986246448150394,0.14769095755128622
COX10-AS1,0.15117777216046893,0.02141594088972355,-0.03217440865450016,0.18546548831831824,0.015323662063075064,-0.11725976949339355,0.3136125359241666,-0.10931961340697656,0.432256432086785,-0.00545878901589049,-0.02748258296898145,0.13442578344181966,0.16215722849667763
COX11,0.05337230327486984,-0.03223133755030633,-0.002109540903441583,-0.1218834809494936,-0.6628710635373171,-0.004665321994385169,0.1611682813289027,0.04590603481391764,-0.05578121063854504,-0.14201824372085772,0.1542431488515367,-0.09457103234282944,-0.0018289036176864241
COX14,-0.0027038099623262527,-0.008206491242284057,0.04287013134214825,-0.010818497356085541,0.01607930383082563,0.25898943239074135,-0.049007528237912934,-0.005140037901624527,-0.8963025964673292,0.02726258829814927,0.0045071712880916095,-0.19403441272624314,0.18720612198258593
COX15,-0.015881123481966644,-0.21707913531100057,-0.08986649988300917,0.108721770310606,-0.3681926897964444,0.340126319786972,-0.05915344021115323,0.015779442253658633,0.03627365389816963,-0.026954969816671264,-0.00020722481420090648,-0.6768120313146871,0.0680400021322514
COX16,-0.1032602357852911,-0.012966871850510028,-0.12564724501722072,-0.10509746264172158,-0.5827582455038511,0.00648689930605418,0.06137370578114872,-0.14003726589066504,-0.37411285621978435,0.00475521095226826,0.018367707162507057,0.36605713793248595,0.01028568505020416
COX17,-0.15185863696380936,0.014959913931575452,-0.010884847204335612,-0.22106820823972062,-0.003632879119578354,0.13519371738395766,-0.0018854696039240706,-0.021568554400204717,-0.5867088755534746,-0.003180920607145431,0.02174648784292652,-0.10908641596581278,0.31900488637636804
COX18,0.013714751779227844,-0.11015533697381345,0.011918266244796033,0.07319603723739347,-0.24990476572302078,-0.020960045826987916,-0.1563129969467087,0.007799250387044844,0.18595251055214856,-0.01687781619220833,-0.002036630713480981,0.5632237506234121,-0.08283158440473515
COX19,-0.10935993879480621,-0.25170539028490263,-0.2328081896632702,0.34416480515902276,0.25933651784674494,-0.3439173579130005,0.18794048441771702,-0.006210751690769059,-0.01804262706341278,0.005583718660551923,-0.006856059236867306,0.05615331514593732,0.05412500524901064
COX20,-0.0730240937392579,-0.02435488771724697,-0.23115076122495004,0.0056468393985218334,-0.6518321980507383,-0.2811496752512031,-0.2851082981859646,-0.01281173706361317,0.35517578369850566,-0.44625174952750246,-0.009673093632456359,0.04868873096571148,0.559648359145501
COX4I1,-0.1513073629905725,-0.2814305142280249,0.04702593940157285,0.009089281885816015,0.06752099980967971,0.13453752303125305,-0.24180102916250168,-0.021901505058213568,-0.28012929194027536,0.30119119427491,-0.0030046531795359303,-0.022778933765665647,0.10246800573521093
COX4I2,0.2473344299363814,0.22960498715394528,-0.004305560792652519,-0.021987846093099356,0.21446941877642658,-0.01176307700569031,-0.04503898615759486,0.07635225253266867,-0.5093598691681428,0.01070395933005721,0.057894940593266685,0.021071239255003083,0.014623573647525525
COX5A,-0.20721460824521157,-0.29352560547078443,0.009627441286268993,0.0031773924597548685,-0.008134079771457994,-0.036507960813992255,-0.13883166579619913,0.21350512631730553,-0.5269229629879785,0.008376467740371027,0.09039294960092388,-0.12392395783285566,0.23998691364609603
COX5B,-0.20247123274886258,-0.07956545009821192,0.13758603935714875,-0.016637024257478625,0.32222589234915316,-0.002065958686101072,-0.20301337904278663,-0.013692689156109964,-0.5278758788041915,0.027494417867937375,-0.00824221500275772,-0.14577929852910854,0.007375006701428104
COX6A1,-0.22900520542629657,-0.07973489015071718,0.18644077562410985,0.005800731853646297,0.0038378308583447143,0.3162952287864765,-0.019981339641506234,0.017313550002647792,-0.43988976613895037,0.015361307708339137,0.0471335720930415,-0.5500601551466755,0.07412464161631499
COX6A2,0.07892371707754105,-0.3046749299554244,0.03427334577928634,-0.08978335564211033,0.024659030962135575,-0.07503407860886846,0.05516828671967115,-0.027151344419700137,-0.035255016372088305,0.09352352120362294,-0.02701311964171623,-0.0032486579249866253,0.0281498089004765
COX6B1,-0.20112080127798837,-0.0011570965200163185,0.03145062894727236,-0.022560408386033532,0.05505028162031847,0.008116738992848654,-0.04064493147338474,-0.04364385785344448,-0.0630182778121676,0.0722532007784216,0.019579888772745486,-0.11745510859783367,0.11143994480421576
COX6B2,-0.03887028311824672,0.029201227912738163,0.017349269137389534,0.019517590948290656,0.35007510257300634,-0.03485668148504881,0.03422273726537664,0.1068442493651705,0.7700464057913938,0.10903548285321027,-0.026718010296097557,0.03209067477021751,-0.045884226058711286
COX6C,-0.2053264071065558,0.00022182393902330785,0.02400383025701839,-0.0024954407844450005,-0.4450017693569688,0.057191816600457746,-0.01627197336068229,-0.06123658876827872,-0.7156853349262794,0.2989233769416801,-0.00977851324282334,-0.008040984841570122,-0.007519824003598728
COX7A1,0.3159880244188553,0.3356006513854089,-0.140318512848548,-0.3789357244668816,0.26084562057443256,0.0010424102015859655,-0.19269744623689927,-0.031722246331766485,-0.41885146824706915,0.025322555305252247,0.024175709708741187,0.04296249958844992,0.008059343940197916
COX7A2,-0.16515289511924558,0.0056498823173108965,0.16587450080866123,-0.00430650653350837,-0.3378978889024923,0.00354139169972021,-0.27856997395559074,-0.14358212052349528,-0.5151497787898975,0.001811765946325631,-0.016698673689304947,-0.10057688100918823,0.2131139813224951
COX7A2L,-0.11234220320685626,0.07166280480512936,-0.0012302585531191344,-0.26020445908296774,-0.4607671464493335,0.01860901480928635,-0.014969668630840002,0.011907414983886741,-0.6392377234460845,-0.006419154627183014,-0.008901755532739803,0.10927173894076672,0.2415622231717592
COX7B,-0.19158428680879955,-0.023564868571905987,0.11897439219090192,0.0035030545927631274,-0.0860293491346388,0.04545470541602259,-0.22358778812643623,0.017577007145619702,-0.6448435288181119,0.017165461500257672,0.035526218116024105,-0.4559243013473338,0.014418070211418155
COX7B2,0.00732160944162532,0.020811828485797147,0.007158115154025236,0.011175108207218416,0.01301036910603997,-0.023359164633715977,0.032907530396864504,-0.015867739350132703,0.0031388317517861927,-0.009136993505377175,0.007459734864600565,0.03106042677546153,-0.013111147283151308
COX7C,-0.10057430644874435,-0.0776723990728608,0.03659097147506608,-0.06767674264262628,-0.32621523807984604,0.23387202491982562,-0.08640464280657921,-0.010998196418646444,-0.1766397926584558,-0.02530776444181073,-0.018445058746956663,-0.27194659689215245,0.024097592115967816
COX8A,-0.22854456103380807,-0.12207232938565393,0.22963601460879204,-0.00423390369721184,0.19258327147351031,0.2195814960204366,-0.06030763766524032,0.16181595448864522,-0.838313168790813,-0.02417183503666506,0.0077981265763239944,-0.003751755112810174,-0.02887057800904086
COX8C,0.0014901816324447636,-0.05313817221115668,0.08835729383560399,-0.10449416194124217,0.04188875476882633,-0.22735320343103307,0.050858258347682164,0.03486069198295067,0.0004389144727899673,0.1484955164388942,0.008921638188874844,0.051948822441985065,-0.04368775613522802
CP,-0.2073931717756859,0.02639257768851428,-0.005672665768071624,-0.21012260688994713,-0.013469326860041294,0.002833253170590266,0.14265344766944038,-0.013176031921769514,0.037466888090466575,-0.021007556358789505,-0.03284591925564284,0.4005835451420379,0.0040877297903913565
CPA1,0.19749810887012897,-0.42423151364853623,0.11197167807393554,-0.5541487605840916,-0.21295415956731023,0.007973058897322142,0.05694815244916028,0.001058825986884139,0.0011327065140356999,-0.04876812948748709,-0.06758238005098746,-5.427462843013457e-05,0.04247531508774384
CPA2,0.1822678711844532,-0.44952221791000313,0.1214582363105064,-0.5363112801847859,-0.2536804148879632,0.009835125638433676,0.04429038989956004,0.0017265541521688489,0.0055623758525217394,-0.04947885638402702,-0.0652911644012649,0.0018950496977098979,0.023345537376262528
CPA3,0.22419634772200767,0.014784697052832337,-0.020804062986157244,-0.28969431015311553,-0.05776071845659993,0.15834933631743575,-0.10386344167783305,0.11403186918237673,-0.2232853472836085,0.025487004808317837,0.024329471290751373,-0.04957257492880009,-0.05245484282599035
CPA4,0.006059442233120129,-0.018126831100006992,0.15260949742500143,-0.3835104541963349,0.023650176115810786,0.08361723540874205,0.33896921222936166,-0.06106844718175557,0.34070834873587774,-0.04307743677812276,-0.027801045409819827,0.033934555158292724,0.002829631317651218
CPA5,0.017508543974258363,-0.04374067222140596,-0.0006684415048730053,0.049784325739998705,0.3440159114925845,0.04337293557059976,0.018888657729974466,0.004564627510782161,-0.008595637881279856,0.04547107907254997,-0.0003573717512653034,-0.027295396018920406,-0.026251100757497724
CPA6,0.03146633546835497,-0.023974488304179354,-0.22580213768441015,-0.0016262707567279136,-0.004926791197145111,-0.018100371380055685,-0.10426107089059314,-0.11060783949460706,0.0214940247749931,0.047466199697468084,0.009170331268041619,-0.00917207169356654,-0.016862428494519636
CPAMD8,0.15225155755985254,-0.020626330366414133,-0.010507846370841357,-0.17501880523636656,0.3629760513971841,-0.07487131936869496,-0.005715921577458933,-0.006405284288821764,0.1031903253423745,-0.008253036724946974,-0.014193284188140597,-0.05742687748038804,0.008863546364067913
CPB1,0.18642104170302237,-0.4315193869544676,0.10486289127316802,-0.5688848179417604,-0.26992380906904223,0.008056081320975314,0.07505080062166818,0.0005487849285713016,-0.00063535368607668,-0.03832780619844874,-0.07873630332081849,0.000408256463561202,0.02692859143998514
CPB2,0.15501318619372745,-0.2053525243375554,-0.0017763637556561882,-0.22967966475848403,-0.035016462714470654,0.00769368626070569,0.023526304168964767,0.0305819517814588,-0.008236859152166253,-0.014036424323484708,-0.051841184572819325,-0.024179468306246624,-0.028055804553231967
CPB2-AS1,0.03353470670196983,-0.018143124935788825,0.08732261168956512,0.25289326969345327,0.32953870265938207,-0.007694022062968329,0.00241915633461895,-0.004650699405840187,1.007620328790781,-0.029823284994662837,-0.014413846218610691,-0.03362919608964358,0.01875238117054486
CPD,-0.21694620889328753,-0.00714348241620032,-0.02872898140350455,-0.006564776587223109,-0.3001314978357441,0.04130388880331262,-0.18083686108627092,0.146076534222911,-0.007485977019280149,-0.05519037502465616,-0.008698087576703704,0.12966663826530894,-0.03757924986017499
CPE,0.3291253656237963,0.2683075407361444,-0.03821538717460556,-0.317213810930234,-0.0055401532697979625,0.011287238351845068,-0.0017046354489012757,-0.05608740777140464,0.012308099437075245,-0.13979003283564653,0.03172939830179204,-0.03909238446236274,-0.024971433773901017
CPEB1,0.3909091771413736,0.002276010888061273,-0.20087340351527552,-0.25428398830564786,0.07298180636000676,0.1457847442324877,-0.037656379943262076,-0.01937308241970098,-0.010598636025009975,-0.01685558434867447,0.0005614110630606921,0.013626846316607561,-0.03019824783140702
CPEB1-AS1,0.1440210119684552,-0.040107818775591865,-0.006824195055510436,-0.02336034362646137,0.2772584508829232,0.011577855881163552,0.02231154562295375,-0.030478140286389156,0.07116187587220513,0.0609508878126516,-0.007657639285908451,-0.10378710898220438,0.021976696083890798
CPEB2,-0.0004938599987959843,0.19072262926330727,-0.019366798764209398,-0.005857013002419716,-0.45917380120318935,-0.044149569686927,-0.21686141494991598,-0.23182435998972092,0.10468532370533558,-0.09830410222452686,0.037453815020500374,0.2359428991685864,-0.30894299743104225
CPEB2-DT,0.11399875897701355,0.0014253864567407846,-0.019044876519165595,-0.009815624086146257,-0.08588203737423679,-0.23040008392634176,-0.07023367483069985,-0.23958616733749769,-0.08852832365207813,0.06324691041339914,0.004825114364977404,0.03171904011632111,0.035636168295512645
CPEB3,0.2749515397055618,-0.42051224987852304,-0.14388390524015549,0.0013632500123208985,-0.18939522157489103,-0.011719238756518265,0.03420139533143911,0.013903056205383338,0.03997351743855718,-0.18651731722535525,0.06027017429580519,-0.13394673202039212,-0.03282727602142413
CPEB4,0.152227881761399,-0.014892640377614957,0.15341742898659055,-0.2624014888653357,-0.5222398096916706,0.0419535317482198,-0.04644726153392549,0.003364968265683867,0.5557660299545912,0.047754121395949325,0.021997663941967286,-0.07620451645049664,0.21798528295741598
CPED1,0.33028747324426033,0.028667450241935483,-0.33325063627161555,-0.1563377292324642,-0.20814367259355923,0.003178351401323466,-0.018480331084980307,0.05527928710808689,-0.03574282571123408,0.15184966724547358,0.027001956824129054,0.05112238947712784,-0.12064434792878953
CPHXL,0.1373197910068163,0.0047407504709725875,-0.022964685061168496,0.13499695452218566,0.31781714146985207,0.004776528849562092,0.06009927076609534,-0.059725263660691946,0.35696473871929685,0.046299204870849056,-0.004084551201963668,0.0015674858383254403,0.10131444830394401
CPLANE1,0.02610476043551583,0.2574466195385165,0.00941872153676253,-0.2770725683038057,-0.4205378899364614,-0.18153019028758718,0.34011390046661677,0.24596410051958179,0.468960888193256,0.01398461561832292,0.004503459343223447,0.02071451972792383,-0.09169280602580848
CPLANE2,0.024478295668467456,-0.0021795927493273026,-0.10058323599540664,-0.057360487040644205,0.5055551962076448,-0.003138094889697338,-0.0026435802506911458,-0.10928920478690625,-0.6438714937538879,0.07143668019400602,0.006256512006618635,-0.02173003163102645,-0.2618613369936842
