,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
ADAM17,-0.10021230112496296,0.09397588439245283,0.11341802707766842,-0.014716327452318887,0.031408493507132706,-0.0029948725416642312,-0.023079584138087972,0.049742117884872886,-0.025864749158765122,0.02427807324283916,0.002538188889523385,0.37075065053079004,0.021193744996412862
ADAM22,0.20163308149731543,0.33644415712124354,0.009195232853337908,-0.2015409221994814,0.274052365056834,-0.005241823722318318,-0.09390353285824544,-0.002977757297657826,-0.04910207019343059,-0.03534844201092649,0.0034556991281969305,-0.0911661348263088,0.023340463561131404
ADAM9,-0.18783163512199202,-0.08265540570792125,0.19440105505222,-0.2601493149274591,-0.00869236463808858,0.02386289272499626,-0.021092461866175295,-0.046570192532466276,-0.034483564537312966,0.11416363645556701,0.0012730267943017839,0.2891885347088345,-0.017640000849297028
ADAMTSL1,0.0722675420419627,0.36072202782969737,0.02550075085397094,-0.017489720497506953,0.11668229646868553,-0.01826499341412638,-0.005946081504349565,-0.0176687365319957,0.05035702048720759,-0.04944910661287232,-0.020562352425682853,-0.02729280373840491,-0.04766393168979014
ADAR,-0.15830844313903547,-0.08060902420421513,-0.19056464352313857,0.01847887542749223,-0.051750553614630754,-0.07266001918055645,0.10049653032256652,-0.03341717557330047,-0.0825751899488864,-0.0021128377682749994,-0.010217230628141814,-0.3702617393709756,0.15443183000609637
ADARB1,0.19193119592655994,0.016390445741628283,0.2369527663008462,-0.03849279796872237,0.01940911865606288,-0.01174357540645522,-0.051348949971925156,-0.02375584464490038,-0.0018675910311221778,0.007069088276533991,0.017555695037653533,-0.09413521317043902,-0.0026267003989428983
ADAT1,-0.19754995217321186,-0.006159002957125508,0.07618197617962401,-0.011669724160838581,-0.02045035216317187,-0.14626681978454406,-0.10887744952616248,-0.002444208768908925,-0.018242003576595663,0.1983396623191367,-0.02797346736897625,-0.39233847902111396,0.15731466623121262
ADCY2,0.004381655448024793,0.04097166823445245,0.3684540295230793,-0.43521080785535393,0.0615390193654265,0.08576064367445904,-0.3235775851490898,0.0216547313519442,0.006216790864010304,0.007692562146838418,0.010476245220332298,-0.02068123637708707,0.0019444694526398402
ADCY6,0.03890277971219067,-0.12419841113129226,0.25993297648144514,-0.4228114656131873,0.2065494828098887,-0.010685215847772898,-0.007870015145551785,0.07615295210627188,0.013469673028971266,0.1923435482645971,0.003196207305581398,-0.010224735142235718,0.005716195630050687
ADCY9,0.09742810685623174,-0.28001138902976197,0.08009256203143,-0.40235511329574153,0.002090815256421227,-0.0009495481779880278,-0.15286578081203295,-0.016234559482489287,-0.01159927976330817,0.0060512262802571316,0.0022503290898170814,0.0345261647633259,0.03382119642119234
