,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
ACOX1,-0.3233539420217681,0.06559100245310474,0.005374224952673255,-0.047968306032619194,-0.05630868591796716,0.0014917806413867877,-0.01893216920174332,-0.06426931325167765,0.017970308223578646,0.01721230330468848,-0.01647791249313642,0.3334212450011303,-0.026026245844700608
ACOX3,-0.111994420972537,-0.1935623215412298,0.023754606423276835,-0.18395968512491276,-0.07333776817723091,-0.043262155129510864,-0.15820139665643118,-0.02347795174347694,-0.06762910058115335,0.04992625513640764,0.004071915514706687,0.2183197566569302,-0.03395168997381661
ACP1,-0.06695388617663132,0.3846085160150633,-0.34504603863943406,0.4284683756907717,-0.09868320976280386,-0.09117881615645922,0.008249770481351292,0.0427952484366595,0.020141991135961077,-0.0007183801866614285,0.012612974145952648,0.002670179656635069,-0.0317979841575402
ACP2,-0.03694663640096761,0.11203830391181686,0.15941053779211037,0.05121524194036482,0.03455094950674783,-0.050508789923475135,-0.17649118251029686,0.0276407576266792,0.08445001688296161,-0.0004800383998777694,-0.006290769016314542,0.13445318480443227,-0.0020511375244003024
ACP5,0.016522192175765536,0.21651343777435056,0.024801199087973933,0.28813551619724753,-0.004624510618237452,0.014607573876468296,-0.1422394371309818,-0.03252302456658556,-0.11971965565633891,0.010080328893579677,0.014668070222545744,-0.008010102818208818,-0.020677186225311953
ACP6,-0.023072391749622164,-0.13767965132570326,-0.30077531198606755,-0.10804274521141725,-0.02979848689131092,0.042307148120209775,-0.014864103388822238,-0.04198323867546781,-0.006763007236392783,-0.0976089423330975,-0.0013119026750587747,0.15431270010060164,0.00964424967994456
ACPP,-0.0037617805058982163,-0.11614813297248376,0.20636730529832217,-0.027111244109171154,-0.04794639498635134,0.09433887658979598,-0.2607221323621186,-0.007615828505856954,0.003906739858894531,-0.006135645807314329,0.02111158081410243,0.00876542037328206,-0.05520802610255765
ACSF2,0.0273492936524492,0.002767492517634546,-0.27505011803122903,0.040196183959693946,-0.015089490738416646,0.16986547017692646,0.1612616213300579,0.05109159107395589,-0.0035180801380417055,0.2938967298181595,-0.0036137779167663324,-0.05811744682289917,-0.036683427488446316
ACSF3,0.006535736327178311,-0.1832500932560005,0.09855774110778347,0.01548732612748336,0.0029333330740828095,-0.01048026810903129,-0.3360349649748507,-0.0018950072192502284,0.02377014349404761,-0.03231475489257114,0.007457144235017757,0.02679901312051097,-0.028970483364697895
ACSL1,0.004370422880183758,0.0025665213283420107,0.014916188461437151,0.25349455757457273,-0.00545670331809593,0.005713527103910955,-0.16950497253964686,0.010393918703025121,-0.13929670162516275,0.022028604870507767,-0.005564323654898839,-0.003992426416857198,-0.046944535037589004
ACSL3,-0.22736492157102503,-0.23227105291818595,0.288358360979024,-0.204990824399633,0.022229262268660163,-0.007760917084972243,-0.2712163612249756,0.0556999939827106,-0.01626351148673202,0.20291027016214588,-0.014077443240504217,-0.07334477436966504,0.005595222077818761
ACSL4,-0.2725269925052135,-0.1056826688410919,-0.0047374974252785,0.003961051072413702,-0.0163443649611198,0.07144418615950185,-0.014859768814912683,-0.06374162284793172,-0.038104065346520236,0.06370934770363959,0.011587885120928197,0.0019819684801817092,-0.35090768015344453
ACSL5,-0.12369447694616467,-0.005707384500043446,-0.08567974458591952,-0.02302518607420054,-0.04009768465405501,0.04361584051581104,-0.42537237752567914,0.03385708755322308,-0.06727465127594277,0.12622702858968107,0.05181556401886655,-0.028491285649457822,-0.0019878023467517357
ACSM3,0.026117969611783552,-0.44275034336334607,-0.008007975166905592,-0.04003096553061587,-0.02639493880668367,-0.0013640118186541742,-0.12988373003395076,0.004781674483758294,-0.040334343928824956,0.003955331567715147,0.04005855070877662,-0.10357153021768692,-0.11352702632649288
ACSS1,0.13735570378940068,-0.3367760309749126,-0.27334250062059184,0.004615562913788771,-0.0392466451178668,0.006757707846345606,0.0031949855264402087,-0.03149082480322022,-0.07373865134711184,0.026781406884124833,-0.025031725654449367,-0.25584516730681106,-0.16422702606510423
ACSS2,-0.003983582895427392,-0.20091003785595188,-0.31481031231394085,0.18745533539350773,-0.046641560130734366,0.0022455788982853045,-0.1709959928907567,-0.06367211775418663,-0.03228925807478875,0.13040775032314253,-0.0063858574892977525,-0.04744953151258841,0.0018474246549290137
ACSS3,0.3688108921890643,0.014593613600889031,-0.15560116531858711,-0.0032520402886968927,-0.08724915995456213,0.039054824990768726,0.0008311153896176321,0.017296083837288957,-0.01952841465201683,0.03719478221993882,0.011992491151006208,-0.06875406409891952,-0.07192786568419503
ACTA2,-0.09879486025757389,0.2873293912939301,-0.2257149569901768,0.21471516918564712,-0.012625023464068292,0.018548244575080378,-0.1129052069114701,-0.004471428454448333,0.05810382057783692,-0.04956792329160794,0.03957281926824339,0.03193148933629446,-0.000865017361068829
